"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent"
"od-fYieFUx4","2018-06-06T15:12:29.000Z","UCupvZG-5ko_eiXAupbDfxWw","CNN reporter takes to the sky in flying car","Larry Page-backed Kitty Hawk has unveiled its first commercial vehicle, Flyer. CNNMoney's Rachel Crane took it for a spin.","https://i.ytimg.com/vi/od-fYieFUx4/default.jpg","120","90","https://i.ytimg.com/vi/od-fYieFUx4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/od-fYieFUx4/hqdefault.jpg","480","360","CNN","none"
"XdziZaUUXyg","2018-06-23T14:40:47.000Z","UCupvZG-5ko_eiXAupbDfxWw","CNN anchor fact-checks Trump supporter on family separations","What began as a new Trump administration policy, enacted in mid-April, has turned to a crisis that resulted in the separation of immigrant children from their ...","https://i.ytimg.com/vi/XdziZaUUXyg/default.jpg","120","90","https://i.ytimg.com/vi/XdziZaUUXyg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XdziZaUUXyg/hqdefault.jpg","480","360","CNN","none"
"v_XEZpSlQGQ","2018-06-22T00:56:26.000Z","UCupvZG-5ko_eiXAupbDfxWw","Anderson Cooper: Is your head spinning yet?","CNN's Anderson Cooper unpacks the confusion surrounding President Trump's executive order that would end family separations at the US-Mexico border.","https://i.ytimg.com/vi/v_XEZpSlQGQ/default.jpg","120","90","https://i.ytimg.com/vi/v_XEZpSlQGQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/v_XEZpSlQGQ/hqdefault.jpg","480","360","CNN","none"
"7T4NJovxh90","2018-06-04T11:57:38.000Z","UCupvZG-5ko_eiXAupbDfxWw","Sam Nunberg: Trump's Manafort tweet is a lie","After an exchange with CNN's John Berman, former Trump campaign adviser Sam Nunberg says the President's tweet downplaying former Trump campaign ...","https://i.ytimg.com/vi/7T4NJovxh90/default.jpg","120","90","https://i.ytimg.com/vi/7T4NJovxh90/mqdefault.jpg","320","180","https://i.ytimg.com/vi/7T4NJovxh90/hqdefault.jpg","480","360","CNN","none"
"S0rJSykNbv0","2018-05-09T20:03:07.000Z","UCupvZG-5ko_eiXAupbDfxWw","Brian Karem: Trump should take his lumps like a man","CNN political analysts Brian Karem and April Ryan blast President Donald Trump's tweet suggesting media credentials should be pulled from reporters who ...","https://i.ytimg.com/vi/S0rJSykNbv0/default.jpg","120","90","https://i.ytimg.com/vi/S0rJSykNbv0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/S0rJSykNbv0/hqdefault.jpg","480","360","CNN","none"
"-4_waCinM8I","2018-06-22T12:38:50.000Z","UCupvZG-5ko_eiXAupbDfxWw","Gov. Cuomo: HHS put gag order on foster facilities","New York Gov. Andrew Cuomo says Health and Human Services has put a gag order on facilities where children are being held, preventing the state from being ...","https://i.ytimg.com/vi/-4_waCinM8I/default.jpg","120","90","https://i.ytimg.com/vi/-4_waCinM8I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-4_waCinM8I/hqdefault.jpg","480","360","CNN","none"
"ofz0qdUUzxk","2018-07-05T18:42:00.000Z","UCupvZG-5ko_eiXAupbDfxWw","Thai cave rescue: Boys and coach not yet well enough to attempt escape","A medical assessment of the 12 boys and their football coach stuck in a cave in Northern Thailand has concluded that it is too dangerous to try to move the group ...","https://i.ytimg.com/vi/ofz0qdUUzxk/default.jpg","120","90","https://i.ytimg.com/vi/ofz0qdUUzxk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ofz0qdUUzxk/hqdefault.jpg","480","360","CNN","none"
"156Zo3pirU0","2018-05-09T23:08:16.000Z","UCupvZG-5ko_eiXAupbDfxWw","Stormy Daniels' lawyer: White House must explain payments","Attorney for Stormy Daniels Michael Avenatti says he believes it will ultimately be disclosed that President Donald Trump's lawyer Michael Cohen was selling ...","https://i.ytimg.com/vi/156Zo3pirU0/default.jpg","120","90","https://i.ytimg.com/vi/156Zo3pirU0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/156Zo3pirU0/hqdefault.jpg","480","360","CNN","none"
"L9oduuScjvc","2018-06-04T23:45:11.000Z","UCupvZG-5ko_eiXAupbDfxWw","Ted Cruz speechless for 18 seconds after Trump question","Sen. Ted Cruz (R-TX) was speechless for 18 seconds before sidestepping a question from a reporter about whether Trump can pardon himself.","https://i.ytimg.com/vi/L9oduuScjvc/default.jpg","120","90","https://i.ytimg.com/vi/L9oduuScjvc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/L9oduuScjvc/hqdefault.jpg","480","360","CNN","none"
"KzlGbvTUfcQ","2018-07-03T21:54:08.000Z","UCupvZG-5ko_eiXAupbDfxWw","Scott Pruitt appealed to Trump to get Jeff Sessions' job","Embattled Environmental Protection Agency Administrator Scott Pruitt directly appealed to President Donald Trump to fire Attorney General Jeff Sessions and let ...","https://i.ytimg.com/vi/KzlGbvTUfcQ/default.jpg","120","90","https://i.ytimg.com/vi/KzlGbvTUfcQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KzlGbvTUfcQ/hqdefault.jpg","480","360","CNN","none"
"5yQlOPD8mNo","2012-03-18T23:28:10.000Z","UCupvZG-5ko_eiXAupbDfxWw","Mauritania: Slavery's last stronghold","Mauritania's endless sea of sand dunes hides an open secret: An estimated 10% to 20% of the population lives in slavery.","https://i.ytimg.com/vi/5yQlOPD8mNo/default.jpg","120","90","https://i.ytimg.com/vi/5yQlOPD8mNo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5yQlOPD8mNo/hqdefault.jpg","480","360","CNN","none"
"dSHJYyRViIU","2014-09-23T17:20:03.000Z","UCupvZG-5ko_eiXAupbDfxWw","Emma Watson's speech on gender equality","U.N. Women's Goodwill Ambassador Emma Watson discusses gender inequality. Hear the full speech: http://cnn.it/1ponPe7.","https://i.ytimg.com/vi/dSHJYyRViIU/default.jpg","120","90","https://i.ytimg.com/vi/dSHJYyRViIU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/dSHJYyRViIU/hqdefault.jpg","480","360","CNN","none"
