"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1903","RT @LondonaLozzy: Diana, your son got married today. The flowers in Meghan's bouquet were hand picked by him from your garden. The hymn the<U+2026>",FALSE,0,NA,2018-05-23 00:44:16,FALSE,NA,"999088587571388417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mashaelaljumaie",80104,TRUE,FALSE,NA,NA
"1904","RT @Blacklanderz: Saw this and loved it. Absolutely beautiful. If you know who did it, please let me know. #RoyalWedding https://t.co/OcMiY<U+2026>",FALSE,0,NA,2018-05-23 00:44:15,FALSE,NA,"999088584425590785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adilahhhhhh",3363,TRUE,FALSE,NA,NA
"1905","RT @samwhiteout: Just found out it was Serena who set Meghan up with Harry. #RoyalWedding

So basically Serena is partially responsible for<U+2026>",FALSE,0,NA,2018-05-23 00:44:09,FALSE,NA,"999088558601273344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tay_nanea",184,TRUE,FALSE,NA,NA
"1906","RT @LordSnow: The only #RoyalWedding  I care about. https://t.co/U5JwLGF65D",FALSE,0,NA,2018-05-23 00:44:07,FALSE,NA,"999088550917361665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rforeverp",9417,TRUE,FALSE,NA,NA
"1907","RT @Essence: Prince Charles is the real MVP. He actually came up with the idea of having gospel music at the #RoyalWedding. https://t.co/WO<U+2026>",FALSE,0,NA,2018-05-23 00:43:59,FALSE,NA,"999088516930899968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jckweatherspoon",236,TRUE,FALSE,NA,NA
"1908","finally caught up and watching #TheRoyalWedding https://t.co/vVTcNVdCOY",FALSE,3,NA,2018-05-23 00:43:59,FALSE,NA,"999088516289118208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lazorcats",1,FALSE,FALSE,NA,NA
"1909","RT @RoyalSourceFR: Bless you ! #RoyalWedding https://t.co/8mINJsy8QM",FALSE,0,NA,2018-05-23 00:43:58,FALSE,NA,"999088514946945026",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jjeeeeeq",3116,TRUE,FALSE,NA,NA
"1910","RT @deepikareema: What you think of yourself is much more important than what people think of you<ed><U+00A0><U+00BD><ed><U+00B2><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB>
  #MeghanMarkle #RoyalWedding https://t<U+2026>",FALSE,0,NA,2018-05-23 00:43:57,FALSE,NA,"999088507510386689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","exosaveguard",40,TRUE,FALSE,NA,NA
"1911","RT @hannahbsampson: This moment was straight out of a movie. #RoyalWedding https://t.co/wEtr51DX2O",FALSE,0,NA,2018-05-23 00:43:55,FALSE,NA,"999088499658805248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisBoomXVII",16198,TRUE,FALSE,NA,NA
"1912","RT @LucySempey: One day you<U+2019>re 15 and posing outside Buckingham palace and 22 years later you<U+2019>re marrying the Prince. 

Unreal. 

#RoyalWed<U+2026>",FALSE,0,NA,2018-05-23 00:43:50,FALSE,NA,"999088479857512449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","campossmadu",139136,TRUE,FALSE,NA,NA
